Date,TLT.O_ret_1d,TLT.O_ret_5d,TLT.O_ret_20d,TLT.O_macd,TLT.O_rsi_14,TLT.O_vol_20d,Term_Spread_level,Term_Spread_diff,Credit_Spread_level,Credit_Spread_diff,Breakeven_Inflation_level,Breakeven_Inflation_diff,VIX_level,VIX_diff,Gold_Spot_logret,WTI_Crude_logret,DXY_logret,target
2013-01-04,0.003892701877547331,-0.0406327874325338,-0.04967458633763458,-1.1949591473402137,31.715505337740396,0.13346152826651883,1.66,0.010000000000000009,2.81,-0.029999999999999805,2.48,0.020000000000000018,13.83,-0.7300000000000004,0.002279097971339925,0.0016121235153612238,0.0014544914642072764,0.00042136391645761434
2013-01-07,0.00042136391645761434,-0.022786957150480035,-0.05366363813457272,-1.2894030709548758,32.06058491080741,0.13146472740805687,1.65,-0.010000000000000009,2.8,-0.010000000000000231,2.52,0.040000000000000036,13.79,-0.040000000000000924,-0.014439565480825776,0.0008587377084178045,-0.003023236416710165,0.006564314451677604
2013-01-08,0.006564314451677604,-0.01622264269880247,-0.03947148977592476,-1.286473346482552,37.387690344074926,0.13401245934542877,1.64,-0.010000000000000009,2.81,0.010000000000000231,2.49,-0.029999999999999805,13.62,-0.16999999999999993,0.0021823859012642635,0.00010729038152012296,0.0011083369233157365,-0.0009230124422870759
2013-01-09,-0.0009230124422870759,-0.0036869490399835687,-0.028714065731149263,-1.2782922421639853,36.94775922419039,0.1290253413052445,1.64,0.0,2.81,0.0,2.52,0.029999999999999805,13.81,0.19000000000000128,-0.004432105635279565,-0.0013956736389746914,0.002635145898462593,-0.00277416007430527
2013-01-10,-0.00277416007430527,0.0071812077290902155,-0.032222110944602485,-1.2836398984139379,35.59460840548347,0.12884373067291824,1.65,0.010000000000000009,2.8,-0.010000000000000231,2.53,0.009999999999999787,13.49,-0.3200000000000003,0.02331223209474187,0.007812121703768593,-0.010218748268440075,0.008883732578945104
2013-01-11,0.008883732578945104,0.012172238430487927,-0.030809584143197077,-1.1886428781150329,42.83652221453215,0.13025418679765988,1.63,-0.020000000000000018,2.8,0.0,2.52,-0.009999999999999787,13.36,-0.13000000000000078,-0.0015291925786297376,-0.002241076654313367,-0.0021970994582247907,-0.0027572394958861606
2013-01-14,-0.0027572394958861606,0.008993635018144286,-0.01848604057819198,-1.1269940117484794,41.280316855095116,0.12022233842737984,1.63,0.0,2.8,0.0,2.55,0.029999999999999805,13.52,0.16000000000000014,-0.004294221677726341,0.007132621924512577,-0.0009430937945553831,0.004591184658119399
2013-01-15,0.004591184658119399,0.007020505224585858,-0.0036578309966739755,-1.0219757373957918,44.874798927391424,0.11645084831724829,1.6,-0.029999999999999805,2.81,0.010000000000000231,2.52,-0.029999999999999805,13.55,0.030000000000001137,0.005334327005670003,-0.010771714027884084,0.003654245057952577,0.00207995415890305
2013-01-16,0.00207995415890305,0.010023471825776049,-0.0048916069846256845,-0.9081069955252161,46.478569834049125,0.1160411308000942,1.58,-0.020000000000000018,2.84,0.029999999999999805,2.49,-0.029999999999999805,13.42,-0.13000000000000078,-0.006749320012994687,0.010877786687755488,0.0003133165839033023,-0.010023471825776006
2013-01-17,-0.010023471825776006,0.002774160074305223,-0.01508047742143057,-0.9042712918314493,40.40245685928676,0.12108997700800714,1.61,0.030000000000000027,2.84,0.0,2.53,0.03999999999999959,13.57,0.15000000000000036,-0.005618165726722368,0.012752451894180719,-0.0019441471633802104,0.007693632196412913
2013-01-18,0.007693632196412913,0.0015840596917731787,-0.01824310778281504,-0.8175707115376838,46.20847279281854,0.11753633341915588,1.61,0.0,2.82,-0.020000000000000018,2.53,0.0,12.46,-1.1099999999999994,-0.00111503449575375,0.001255887135243638,0.004847052104811868,0.0
2013-01-21,0.0,0.004341299187659243,-0.016441895571581724,-0.740325861318496,46.20847279281854,0.1175295280614158,1.61,0.0,2.82,0.0,2.53,0.0,12.46,0.0,0.0,0.0,0.0,0.001914194750358726
2013-01-22,0.001914194750358726,0.0016643092798986825,-0.014527700821222884,-0.6530220514736271,47.68613792342134,0.11790293157339993,1.6,-0.010000000000000009,2.82,0.0,2.54,0.010000000000000231,12.43,-0.030000000000001137,0.017266704438773414,0.005007835191821736,-0.0020261403967333116,-0.0014977536499333251
2013-01-23,-0.0014977536499333251,-0.0019133985289376712,-0.017417585064903023,-0.5915387582735292,46.60708330379598,0.11766022339762369,1.6,0.0,2.83,0.010000000000000231,2.52,-0.020000000000000018,12.46,0.030000000000001137,-0.02673246200128503,-0.010776981103313061,0.0005757412827850204,-0.003503507087167038
2013-01-24,-0.003503507087167038,0.004606566209671403,-0.024270631658870646,-0.5701311780367178,44.09954893723831,0.11691220772772574,1.65,0.04999999999999982,2.82,-0.010000000000000231,2.5,-0.020000000000000018,12.69,0.22999999999999865,-0.032043428104003575,0.00304606086056453,0.0003627970440559415,-0.013799125144447344
2013-01-25,-0.013799125144447344,-0.016886191131188794,-0.0437626804414614,-0.6776878467624385,35.96315459076246,0.12200290870304277,1.7,0.050000000000000044,2.82,0.0,2.54,0.040000000000000036,12.89,0.20000000000000107,-0.025917681067812108,-0.0020997383042695023,-0.0025172684037734995,-0.003649793976451157
2013-01-28,-0.003649793976451157,-0.020535985107639963,-0.029988008052316502,-0.7885349479377197,34.18237812742062,0.10820457686674789,1.71,0.010000000000000009,2.82,0.0,2.55,0.009999999999999787,13.57,0.6799999999999997,-0.010732363122170581,0.008372628711550456,0.0,-0.005542542434338478
2013-01-29,-0.005542542434338478,-0.0279927222923372,-0.035530550486655044,-0.9182466659760422,31.63252551170639,0.10897179886989594,1.73,0.020000000000000018,2.81,-0.009999999999999787,2.56,0.010000000000000231,13.31,-0.2599999999999998,0.016682007168367836,0.017255168005292587,-0.0023099337377662688,-0.0017115964811813807
2013-01-30,-0.0017115964811813807,-0.028206565123585332,-0.02378344086673039,-1.0253627223767126,30.869492004717472,0.09986655992684607,1.76,0.030000000000000027,2.84,0.029999999999999805,2.57,0.009999999999999787,14.32,1.0099999999999998,-0.005088060667850462,0.003680985751427293,-0.0035632257789361263,0.0048703475602435865
2013-01-31,0.0048703475602435865,-0.01983271047617473,-0.005270776463107777,-1.0521304278487378,35.6347942115291,0.09042226216440659,1.75,-0.010000000000000009,2.82,-0.020000000000000018,2.59,0.020000000000000018,14.28,-0.040000000000000924,-0.0084489741870135,-0.0033737188877408244,-0.000933824710735462,-0.015288453756130704
2013-02-01,-0.015288453756130704,-0.02132203908785811,-0.02445193209678582,-1.2031064885137113,28.92857718773506,0.10342735921425644,1.77,0.020000000000000018,2.84,0.020000000000000018,2.59,0.0,12.9,-1.379999999999999,0.014986024109241339,-0.0019476199073278925,-1.2625226465089595e-05,0.012728070006970587
2013-02-04,0.012728070006970587,-0.0049441751044364685,-0.012145226006272944,-1.1896192826128953,39.177818894249064,0.11463954517144766,1.75,-0.020000000000000018,2.85,0.010000000000000231,2.59,0.0,14.67,1.7699999999999996,0.000789473725215028,-0.012908735042186875,0.00438398283395927,-0.008927097911795495
2013-02-05,-0.008927097911795495,-0.008328730581893469,-0.02763663836974602,-1.2484584314642575,35.322946902619876,0.11497393443975211,1.77,0.020000000000000018,2.85,0.0,2.59,0.0,13.72,-0.9499999999999993,-0.00032887164436253577,0.004873253462109221,-0.0008299694896778629,0.008157702703932596
2013-02-06,0.008157702703932596,0.0015405686032204677,-0.018555923223526383,-1.204546557413721,41.03076530859812,0.11986873388779196,1.73,-0.040000000000000036,2.86,0.009999999999999787,2.58,-0.009999999999999787,13.41,-0.3100000000000005,0.006295515579246116,-0.0024855025223120227,0.002926972298623815,-0.0022260283164614925
2013-02-07,-0.0022260283164614925,-0.005555807273484613,-0.018007791465682734,-1.1771563819335285,39.99057687837496,0.11977250534914932,1.74,0.010000000000000009,2.85,-0.009999999999999787,2.57,-0.010000000000000231,13.5,0.08999999999999986,0.0016982368549107525,-0.006240918945831027,0.005890720104020314,0.0038496133772359534
2013-02-08,0.0038496133772359534,0.013582259859882,-0.02304191066739189,-1.1063845192987998,42.698237511459716,0.11557780050589611,1.74,0.0,2.86,0.009999999999999787,2.56,-0.009999999999999787,13.02,-0.4800000000000004,-0.005234586316334589,-0.0013573481593242022,0.0002618372260214413,-0.0007687380263266131
2013-02-11,-0.0007687380263266131,8.54518265847863e-05,-0.021053409197832267,-1.0455075953621957,42.28727785722935,0.11542695781018494,1.72,-0.020000000000000018,2.84,-0.020000000000000018,2.57,0.009999999999999787,12.94,-0.08000000000000007,-0.020613820227367245,0.013491279765377234,0.0012085497007464458,-0.002481072411029877
2013-02-12,-0.002481072411029877,0.0065314773273504574,-0.028125666266981666,-1.0090312863479198,40.92058402690154,0.11355528206505833,1.73,0.010000000000000009,2.85,0.010000000000000231,2.59,0.020000000000000018,12.64,-0.29999999999999893,0.008668454626822688,0.0048331627838133434,-0.002543388564358039,-0.008171034151463199
2013-02-13,-0.008171034151463199,-0.009797259528045419,-0.038376654577347874,-1.0447375253099835,36.73244030427618,0.11519923550809355,1.76,0.030000000000000027,2.84,-0.010000000000000231,2.59,0.0,12.98,0.33999999999999986,-0.015118356051815492,-0.0046270197197973845,-0.00018726942506838267,0.00902727189535853
2013-02-14,0.00902727189535853,0.0014560406837745522,-0.019325910856213338,-0.9770459743508013,43.6029156092886,0.11725248438284668,1.73,-0.030000000000000027,2.85,0.010000000000000231,2.56,-0.029999999999999805,12.66,-0.3200000000000003,0.003095769347724917,0.0027787801547512875,0.004571820929918673,-0.0029142045137849973
2013-02-15,-0.0029142045137849973,-0.0053077772072462,-0.029933747566411192,-0.9399993634927313,42.01197806497745,0.11282369266358112,1.72,-0.010000000000000009,2.85,0.0,2.54,-0.020000000000000018,12.46,-0.1999999999999993,-0.03361890807579297,-0.013971766738250454,0.0015151706223381963,0.0
2013-02-18,0.0,-0.004539039180919566,-0.029933747566411192,-0.9002619975669859,42.01197806497745,0.11282369266358112,1.72,0.0,2.85,0.0,2.54,0.0,12.46,0.0,0.0,0.0,0.0,-0.004990974993328253
2013-02-19,-0.004990974993328253,-0.007048941763217949,-0.03683891731009832,-0.905137143949176,39.18346079210534,0.11271736329261305,1.74,0.020000000000000018,2.86,0.009999999999999787,2.55,0.009999999999999787,12.31,-0.15000000000000036,-0.013361981307055765,0.007682762041747181,-0.0013908898968758108,0.0030147746680897736
2013-02-20,0.0030147746680897736,0.004136867056335134,-0.03232638899207524,-0.8707215219529019,41.73283915891213,0.11403059564579486,1.75,0.010000000000000009,2.87,0.010000000000000231,2.54,-0.009999999999999787,14.68,2.369999999999999,-0.05367212283281639,-0.018475552927893286,0.007441054038094184,0.005831420349671178
2013-02-21,0.005831420349671178,0.0009410155106477484,-0.022991461555236913,-0.7795899489136247,46.43123674843536,0.11676319616499958,1.73,-0.020000000000000018,2.87,0.0,2.53,-0.010000000000000231,15.22,0.5400000000000009,0.01818834426241442,-0.022695556202474838,0.004823734204160966,0.0006838191564867735
2013-02-22,0.0006838191564867735,0.004539039180919594,-0.008508517254302793,-0.6929245860034996,46.972974291713015,0.10684976031305601,1.7,-0.030000000000000027,2.87,0.0,2.54,0.010000000000000231,14.17,-1.0500000000000007,-0.005341150433112777,0.0035501086180396253,-1.2275888314220446e-05,0.019462452194889387
2013-02-25,0.019462452194889387,0.02400149137580897,0.014603728917037869,-0.4336520129428152,59.61728946116394,0.1271640022574343,1.63,-0.07000000000000006,2.89,0.020000000000000018,2.5,-0.040000000000000036,18.99,4.8199999999999985,0.012684234793411821,-0.004089105019813018,0.0025746351499178676,-0.0057990665518876695
2013-02-26,-0.0057990665518876695,0.023193399817249664,0.01434720479948867,-0.2806190623916507,55.353013958628644,0.12733497661151272,1.63,0.0,2.9,0.009999999999999787,2.5,0.0,16.87,-2.1199999999999974,0.011952907286231999,-0.0011868156973786801,0.0024458860181725693,-0.002954461272031128
2013-02-27,-0.002954461272031128,0.01722416387712888,0.01310434000863882,-0.18544374144823905,53.271535683870745,0.12772524813723823,1.64,0.010000000000000009,2.9,0.0,2.52,0.020000000000000018,14.73,-2.1400000000000006,-0.017910495380853788,0.0022645181403003153,-0.003278851914734249,0.0018581086427116806
2013-02-28,0.0018581086427116806,0.01325085217016923,0.010092101091107147,-0.09121300576381941,54.43147403944847,0.12685133839203586,1.64,0.0,2.89,-0.009999999999999787,2.53,0.009999999999999787,15.51,0.7799999999999994,-0.022029107562645582,-0.008762970555470824,0.004243331079225956,0.0032854584963789724
2013-03-01,0.0032854584963789724,0.015852491510061392,0.028666013343616605,0.014765069268293018,56.49322815761727,0.11250306123420824,1.61,-0.029999999999999805,2.9,0.009999999999999787,2.53,0.0,15.36,-0.15000000000000036,-0.007102037102969349,-0.014447006223912848,0.003982346563067964,-0.005312657433710745
2013-03-04,-0.005312657433710745,-0.00892261811853888,0.010625285902935488,0.04737165148127076,52.37107604822558,0.10654893820626665,1.64,0.029999999999999805,2.9,0.0,2.53,0.0,14.01,-1.3499999999999996,-0.03178500109428803,-0.006414532058534328,-0.0009849761544430751,-0.0028789181611467585
2013-03-05,-0.0028789181611467585,-0.00600246972779799,0.016673465653584078,0.045255764024418,50.24046430370419,0.10146984359965015,1.65,0.010000000000000009,2.9,0.0,2.55,0.020000000000000018,13.48,-0.5299999999999994,-0.00178287710495058,0.00828688240452288,-0.001314812524300606,-0.009114590975587708
2013-03-06,-0.009114590975587708,-0.012162599431354624,-0.0005988280259362257,-0.04227384311727178,44.15267782493932,0.10343819945532465,1.7,0.050000000000000044,2.89,-0.009999999999999787,2.56,0.010000000000000231,13.53,0.049999999999998934,0.04104231317639569,-0.004521650935190891,0.004521539676123829,-0.0077313330728362335
2013-03-07,-0.0077313330728362335,-0.02175204114690255,-0.006104132782310952,-0.18216428924688444,39.78574349679848,0.10678039729610875,1.75,0.050000000000000044,2.89,0.0,2.56,0.0,13.06,-0.46999999999999886,-0.012589150903576093,0.011648483359037641,-0.004594635529184975,-0.010489455112800158
2013-03-08,-0.010489455112800158,-0.035526954756081676,-0.020443201272346893,-0.38621333633707877,34.802043389225716,0.11141089179748805,1.79,0.040000000000000036,2.88,-0.010000000000000231,2.56,0.0,12.59,-0.47000000000000064,0.005189737495155279,0.005230479397581842,0.00769439947486741,0.0009581464954958182
2013-03-11,0.0009581464954958182,-0.02925615082687507,-0.018716316750524365,-0.5329046030164335,35.591915543808256,0.11163140408662066,1.8,0.010000000000000009,2.87,-0.009999999999999787,2.57,0.009999999999999787,11.56,-1.0299999999999994,-0.002478688316048564,0.0006518905054845663,-0.001718213481136639,0.007200204604647121
2013-03-12,0.007200204604647121,-0.01917702806108123,-0.009035039734847376,-0.5755498449672984,41.36429728358752,0.11508995157768076,1.76,-0.040000000000000036,2.87,0.0,2.55,-0.020000000000000018,12.27,0.7099999999999991,0.024588053924151296,0.0040106281064255025,0.00013320658544635757,-0.0010377930534476011
2013-03-13,-0.0010377930534476011,-0.011100230138941096,-0.0019017986368317936,-0.6119750362966982,40.79503836426851,0.11147283329921269,1.77,0.010000000000000009,2.85,-0.020000000000000018,2.56,0.010000000000000231,11.83,-0.4399999999999995,-0.027374515041003772,0.0003244821833673803,0.003686406185927755,-0.0030330626831128137
2013-03-14,-0.0030330626831128137,-0.00640195974921762,-0.013962133215303155,-0.6614594450442723,39.10465901589608,0.1064917455931085,1.77,0.0,2.88,0.029999999999999805,2.57,0.009999999999999787,11.3,-0.5299999999999994,0.010204170174241889,0.006037754190919962,-0.0034200462352035835,0.004675738018991374
2013-03-15,0.004675738018991374,0.008763233382573973,-0.006372190682526803,-0.649614358506966,43.027092727668276,0.10779688700523582,1.76,-0.010000000000000009,2.89,0.010000000000000231,2.56,-0.009999999999999787,11.3,0.0,0.003725509114886794,0.004932456922756934,-0.0057789593619123,0.007573185937119577
2013-03-18,0.007573185937119577,0.015378272824197582,0.0012009952545928041,-0.5627315772198216,48.81339919276554,0.11138592164206809,1.7,-0.06000000000000005,2.91,0.020000000000000018,2.56,0.0,13.36,2.0599999999999987,0.002302864740177175,0.0023504284325079673,0.006843690254997046,0.006750143116641795
2013-03-19,0.006750143116641795,0.014928211336192342,0.012942113364562973,-0.42522818359348946,53.3899829460263,0.11211889886940939,1.68,-0.020000000000000018,2.9,-0.010000000000000231,2.53,-0.03000000000000025,14.39,1.0300000000000011,-0.0002968460133116092,-0.013645121729552248,0.003561020886125663,-0.011218272220560682
2013-03-20,-0.011218272220560682,0.004747732169079207,-0.0012909335240875394,-0.4171531238168029,46.039080583003205,0.1192863638897343,1.7,0.020000000000000018,2.9,0.0,2.53,0.0,12.67,-1.7200000000000006,-0.001782928932298431,0.008295226666885704,-0.0025336628582154027,0.009598976686262408
2013-03-21,0.009598976686262408,0.017379771538454575,0.0024766228125036325,-0.3167278989340332,52.11003289352355,0.122463571769022,1.68,-0.020000000000000018,2.9,0.0,2.52,-0.009999999999999787,13.99,1.3200000000000003,0.023587558899151168,-0.008078893512986325,-0.00047124500174277977,0.0007673615928406791
2013-03-22,0.0007673615928406791,0.013471395112303889,0.0025601652488576316,-0.22725824526308713,52.57180031600697,0.122468997401151,1.67,-0.010000000000000009,2.9,0.0,2.53,0.009999999999999787,13.57,-0.41999999999999993,-0.005388493341177084,0.010222287324678064,-0.0025534143080915696,-0.0009379663872492635
2013-03-25,-0.0009379663872492635,0.004960242787935161,-0.017840253333281195,-0.16334602947802068,51.912946163679536,0.09889232477303062,1.69,0.020000000000000018,2.91,0.010000000000000231,2.53,0.0,13.74,0.16999999999999993,-0.010938698800787057,0.012130389219709124,0.0036164217526044704,0.0011936227864431733
2013-03-26,0.0011936227864431733,-0.0005962775422635256,-0.010847563994950418,-0.10024277176061958,52.72500585800825,0.09739400466690695,1.67,-0.020000000000000018,2.91,0.0,2.53,0.0,12.77,-0.9700000000000006,-0.007780987050825275,0.015115224270978935,0.000639675597670921,0.008484693697282551
2013-03-27,0.008484693697282551,0.019106688375579717,0.0005915909743633167,0.030111550060823333,58.160100000744485,0.10199233648597868,1.62,-0.04999999999999982,2.93,0.020000000000000018,2.51,-0.020000000000000018,13.15,0.3800000000000008,0.016160924357576132,0.005609821485078356,0.004093875749375676,-0.0050821725514428
2013-03-28,-0.0050821725514428,0.004425539137874548,-0.006348690219791124,0.08403460504844418,54.13833736346272,0.10330883248026787,1.62,0.0,2.96,0.029999999999999805,2.51,0.0,12.7,-0.45000000000000107,-0.006241529973425024,0.007328308587398814,-0.002803700793931888,0.0
2013-03-29,0.0,0.003658177545033777,-0.009634148716170028,0.12532435348548177,54.13833736346272,0.10244377061594555,1.62,0.0,2.96,0.0,2.51,0.0,12.7,0.0,0.0,0.0,0.0028037007939320127,0.005335604442978783
2013-04-01,0.005335604442978783,0.009931748375261748,0.0010141131605193273,0.20650208398760128,57.70028399346259,0.10275620241086313,1.63,0.009999999999999787,2.91,-0.04999999999999982,2.51,0.0,13.58,0.8800000000000008,-0.013198085845849385,-0.0014407741506433384,-0.005881164739408156,-0.0040626378349629495
2013-04-02,-0.0040626378349629495,0.004675487753855697,-0.00016960651329681704,0.22945897160052198,54.24351162970448,0.10328834169243495,1.63,0.0,2.91,0.0,2.51,0.0,12.78,-0.8000000000000007,-0.04020642047804059,0.0013379305242866711,0.002305970585449255,0.00894133338415325
2013-04-03,0.00894133338415325,0.005132127440726313,0.01788631784644415,0.3293088525325629,59.945008388104725,0.10205317931608,1.59,-0.039999999999999813,2.91,0.0,2.48,-0.029999999999999805,14.21,1.4300000000000015,-0.04335044087361374,-0.022991910062790513,-0.0024872931527481668,0.01187351797419995
2013-04-04,0.01187351797419995,0.022087817966368894,0.03749116889348032,0.5171421341456295,66.0568386540297,0.10378796987480308,1.56,-0.030000000000000027,2.88,-0.03000000000000025,2.48,0.0,13.89,-0.3200000000000003,0.026187682698111184,-0.018696104378600316,-0.0004957828330943328,0.019983395954318053
2013-04-05,0.019983395954318053,0.04207121392068706,0.06796401996059848,0.8522577578123105,73.50267586644873,0.1117049760969189,1.48,-0.08000000000000007,2.82,-0.06000000000000005,2.46,-0.020000000000000018,13.92,0.02999999999999936,-0.00300823532747645,-0.005375778992843903,-0.0021916423683014364,-0.007682914783744876
2013-04-08,-0.007682914783744876,0.029052694693963495,0.05932295868135789,1.030114639513414,67.34816842385413,0.11822908310329726,1.52,0.040000000000000036,2.82,0.0,2.45,-0.009999999999999787,13.19,-0.7300000000000004,-0.011482464090606985,0.006447475590969505,0.0030983758326700727,-0.0024644717969318566
2013-04-09,-0.0024644717969318566,0.03065086073199437,0.04965828227977891,1.1337903771480313,65.4642064039535,0.1186151490278215,1.54,0.020000000000000018,2.82,0.0,2.45,0.0,12.84,-0.34999999999999964,0.0393163303391553,0.008744856837108165,-0.005367725430720453,-0.013831020929234569
2013-04-10,-0.013831020929234569,0.0078785064186066,0.03686505440399192,1.0688777456407195,56.062647770408525,0.13163028175871067,1.6,0.06000000000000005,2.83,0.010000000000000231,2.44,-0.010000000000000231,12.36,-0.4800000000000004,-0.03467557949154957,0.004343917409670615,0.002705639204311707,0.0019162680306736436
2013-04-11,0.0019162680306736436,-0.002078743524919708,0.04181438511777839,1.0241869061903657,56.97902078372896,0.13036479505646803,1.58,-0.020000000000000018,2.84,0.009999999999999787,2.47,0.03000000000000025,12.24,-0.11999999999999922,-0.015607718278203784,-0.012232243145162318,-0.0034591821068344435,0.014789380150157983
2013-04-12,0.014789380150157983,-0.007272759329079697,0.051928027248944957,1.1202930928752437,63.380253561671125,0.137758060119624,1.53,-0.050000000000000044,2.82,-0.020000000000000018,2.43,-0.040000000000000036,12.06,-0.17999999999999972,-0.05808891945791124,-0.023935728722533838,-0.0014600851876633652,0.008655941682145616
2013-04-15,0.008655941682145616,0.009066097136810902,0.053010782993971085,1.2673814944901665,66.5539519821004,0.13832930161654097,1.5,-0.030000000000000027,2.82,0.0,2.41,-0.020000000000000018,17.27,5.209999999999999,-0.1006263393672647,-0.02756036200185779,0.0035248966874304203,-0.008245954386008763
2013-04-16,-0.008245954386008763,0.0032846145477339536,0.03801468549132047,1.2876088006615163,61.118643225809244,0.14261042836492954,1.51,0.010000000000000009,2.81,-0.009999999999999787,2.4,-0.010000000000000231,13.96,-3.3099999999999987,-0.006769990100309194,-0.00022537750827876442,-0.008138149029272202,0.006618482304111057
2013-04-17,0.006618482304111057,0.023734117781079544,0.05585144001599223,1.353398185261156,63.68041026227925,0.1346820358927605,1.49,-0.020000000000000018,2.81,0.0,2.37,-0.029999999999999805,16.51,2.5500000000000007,-0.05577489103578579,-0.02372103468563124,0.011372535650345652,0.0024402159497830464
2013-04-18,0.0024402159497830464,0.02425806570018917,0.04869267927951278,1.4134508576938032,64.61043471804913,0.13225909353012383,1.48,-0.010000000000000009,2.8,-0.010000000000000231,2.27,-0.10000000000000009,17.56,1.0499999999999972,0.028522077020878833,0.013526111767410882,-0.0015129236801934168,-0.0021145095712014877
2013-04-19,-0.0021145095712014877,0.007354175978829586,0.04581080811547051,1.4236522294550582,63.10231606702902,0.1331336488322889,1.49,0.010000000000000009,2.81,0.010000000000000231,2.32,0.04999999999999982,14.97,-2.589999999999998,0.011534829750214127,0.002388128729234987,0.0018756850234865426,0.0007324517112809843
2013-04-22,0.0007324517112809843,-0.0005693139920351586,0.04748122621400087,1.4226002873368913,63.42060621526315,0.13272780767509168,1.48,-0.010000000000000009,2.82,0.009999999999999787,2.35,0.03000000000000025,14.39,-0.5800000000000001,0.013515023745402666,0.008707999612151731,-0.00045951993069307266,-0.00350434326268982
2013-04-23,-0.00350434326268982,0.0041722971312838355,0.04278326016486773,1.371262152773241,60.72532213015341,0.13432002833740503,1.51,0.030000000000000027,2.8,-0.020000000000000018,2.38,0.029999999999999805,13.48,-0.9100000000000001,-0.019265807175540786,0.004493884655279284,0.0044893995413549425,0.0025276217134480336
2013-04-24,0.0025276217134480336,8.143654062066556e-05,0.036826188181033274,1.3401423931832142,61.97980970952891,0.13223572515262144,1.5,-0.010000000000000009,2.8,0.0,2.38,0.0,13.61,0.129999999999999,0.06123394680668924,0.0206353006540352,0.0,-0.004325301556943377
2013-04-25,-0.004325301556943377,-0.006684080966105725,0.03758305917553253,1.2582093348926406,58.53722433898864,0.13173648781870745,1.51,0.010000000000000009,2.81,0.010000000000000231,2.4,0.020000000000000018,13.62,0.009999999999999787,0.010791142668244193,0.0238700711590449,-0.0036672498154418248,0.009118356754343736
2013-04-26,0.009118356754343736,0.004548785359439474,0.04670141592987635,1.2690229292816042,63.19014287144561,0.13396865031278346,1.48,-0.030000000000000027,2.81,0.0,2.38,-0.020000000000000018,13.61,-0.009999999999999787,-0.033575408132000446,-0.006885449472835953,-0.003329038925192632,-0.0036536394315789997
2013-04-29,-0.0036536394315789997,0.0001626942165793784,0.037712172055318474,1.2271358829563468,60.2639442343389,0.13509359504112023,1.5,0.020000000000000018,2.82,0.009999999999999787,2.37,-0.009999999999999787,13.71,0.10000000000000142,0.014660143971015407,0.015638707752738276,-0.003912139897454949,0.0005692214018303725
2013-04-30,0.0005692214018303725,0.004236258881099711,0.04234403129211183,1.1859179875966106,60.56982584704323,0.13337827083022338,1.48,-0.020000000000000018,2.83,0.010000000000000231,2.34,-0.03000000000000025,13.52,-0.19000000000000128,0.013625694144164879,-0.009289480074079471,-0.0048934463361959045,0.008095748247080467
2013-05-01,0.008095748247080467,0.009804385414732112,0.04149844615503899,1.2198741323991271,64.74463856581508,0.13283713813915243,1.46,-0.020000000000000018,2.82,-0.010000000000000231,2.3,-0.040000000000000036,14.49,0.9700000000000006,-0.01938939886091498,-0.026964016708777083,-0.0032101969613480756,-0.0012902451924056398
2013-05-02,-0.0012902451924056398,0.012839441779269843,0.028334682988433498,1.2198206944820242,63.58521787845611,0.12809199119424797,1.46,0.0,2.81,-0.009999999999999787,2.28,-0.020000000000000018,13.59,-0.9000000000000004,-0.001026071635193076,0.032099915008558785,0.00904054829456285,-0.023859290138184316
2013-05-03,-0.023859290138184316,-0.020138205113258242,-0.015508003104068954,0.9729432636981699,47.02446240331483,0.1379648229466044,1.56,0.10000000000000009,2.82,0.009999999999999787,2.31,0.03000000000000025,12.85,-0.7400000000000002,0.004841271908039519,0.016406824762433776,-0.0015213941336371887,-0.002483856219891905
2013-05-06,-0.002483856219891905,-0.018968421901571084,-0.010308944540215964,0.744501478739906,45.70731972336772,0.13572857017449091,1.58,0.020000000000000018,2.83,0.010000000000000231,2.31,0.0,12.66,-0.1899999999999995,0.00046427411577252604,0.005757670970004446,0.0026275149837485376,-0.003903821561467671
2013-05-07,-0.003903821561467671,-0.023441464864869074,-0.011748294304751779,0.5195456474621807,43.64477883435299,0.1360983598324958,1.6,0.020000000000000018,2.82,-0.010000000000000231,2.32,0.009999999999999787,12.83,0.16999999999999993,-0.02414736579468931,-0.0054427599297701525,-0.0007534879555362551,0.001579976213256342
2013-05-08,0.001579976213256342,-0.02995723689869319,0.0036627028377391,0.35253414834187424,44.73055999678231,0.1268909085053801,1.59,-0.010000000000000009,2.8,-0.020000000000000018,2.29,-0.029999999999999805,12.66,-0.16999999999999993,0.04926556232433259,0.010025146619378646,-0.0043497135269792335,-0.0025791436569144372
2013-05-09,-0.0025791436569144372,-0.031246135363202098,-0.0008327088498489836,0.19293785531780827,43.26586789290232,0.12707974746955497,1.59,0.0,2.82,0.020000000000000018,2.31,0.020000000000000018,13.13,0.47000000000000064,-0.014866432765071151,-0.0015598193772468313,0.01089336713714535,-0.010804577657415855
2013-05-10,-0.010804577657415855,-0.018191422882433538,-0.026426666657422857,-0.03720668030295826,37.72937979010969,0.11972437266863756,1.64,0.04999999999999982,2.82,0.0,2.35,0.040000000000000036,12.59,-0.5400000000000009,-0.0028525439172392996,-0.0029181886263945473,0.004218500133091724,-0.007692670760375734
