Date,SPY_Price Open,SPY_Price High,SPY_Price Low,SPY_Price Close,SPY_Volume,TLT.O_Price Open,TLT.O_Price High,TLT.O_Price Low,TLT.O_Price Close,TLT.O_Volume,GLD_Price Open,GLD_Price High,GLD_Price Low,GLD_Price Close,GLD_Volume,XLE_Price Open,XLE_Price High,XLE_Price Low,XLE_Price Close,XLE_Volume,.DXY_Price Open,.DXY_Price High,.DXY_Price Low,.DXY_Price Close,Term_Spread,Credit_Spread,Breakeven_Inflation,VIX,Gold_Spot,WTI_Crude
2017-02-07,229.38,229.6556,228.72,228.94,57931151.0,119.78,121.01,119.47,120.6,8418420.0,117.31,117.74,117.2,117.46,8621039.0,35.1778808,35.342944,34.6487076,34.83319,28315504.0,99.934,100.72,99.913,100.26,1.24,2.24,2.0,11.29,95.29,52.19
2017-02-08,228.61,229.39,228.31,229.24,51566218.0,121.42,122.27,121.41,122.24,15734201.0,118.09,118.59,117.81,118.19,9633443.0,34.6729816,34.9933984,34.299162,34.9157216,32296824.0,100.44,100.64,100.06,100.28,1.19,2.25,1.96,11.45,96.72,52.37
2017-02-09,229.56,230.95,229.52,230.6,65955245.0,121.41,121.59,120.66,120.83,16890586.0,118.32,118.58,117.2,117.29,8177210.0,35.124478,35.415766,35.124478,35.3089604,18523204.0,100.22,100.68,100.08,100.65,1.2,2.24,1.99,10.88,94.02,52.99
2017-02-10,231.0,231.77,230.6216,231.51,66015892.0,120.11,120.95,120.11,120.76,7978462.0,116.68,117.86,116.67,117.6,9072146.0,35.5905388,35.7750212,35.4691688,35.5759744,20810734.0,100.67,101.01,100.58,100.8,1.21,2.23,2.01,10.85,95.42,53.84
2017-02-13,232.08,233.07,232.05,232.77,55182050.0,120.25,120.41,119.88,120.38,11536780.0,116.73,116.95,116.15,116.8,7354924.0,35.5031524,35.658506,35.4351852,35.6439416,15969876.0,100.84,101.11,100.58,100.96,1.23,2.23,2.0,11.07,94.51,52.96
2017-02-14,232.56,233.71,232.16,233.7,71108983.0,120.24,120.3,118.83,119.51,13210451.0,117.51,117.56,116.38,116.93,6927842.0,35.7458924,35.7750212,35.3138152,35.7604568,21543374.0,100.98,101.38,100.7,101.25,1.22,2.21,2.01,10.74,94.27,53.21
2017-02-15,233.45,235.14,233.39,234.92,86785826.0,118.76,119.22,118.65,118.96,8481015.0,116.33,117.48,116.2466,117.45,7088419.0,35.6536512,35.8090048,35.5031524,35.6196676,17853200.0,101.22,101.76,101.0,101.18,1.24,2.19,2.06,11.97,93.4,53.11
2017-02-16,234.96,235.155,233.85,234.72,84722437.0,119.22,120.21,119.12,119.61,10005829.0,117.93,118.35,117.83,118.08,6378650.0,35.6536512,35.7021992,35.0807848,35.1341876,22750870.0,101.05,101.07,100.41,100.44,1.23,2.2,2.02,11.76,94.46,53.41
2017-02-17,233.95,235.09,233.93,235.09,77204104.0,120.61,120.7,120.13,120.32,7886448.0,118.19,118.4,117.6201,117.68,7338065.0,34.95456,35.0565108,34.8283352,34.9399956,23290054.0,100.52,100.96,100.45,100.95,1.21,2.21,2.01,11.49,92.56,53.41
2017-02-20,233.95,235.09,233.93,235.09,77204104.0,120.61,120.7,120.13,120.32,7886448.0,118.19,118.4,117.6201,117.68,7338065.0,34.95456,35.0565108,34.8283352,34.9399956,23290054.0,100.93,100.98,100.77,100.95,1.21,2.21,2.01,11.49,92.56,53.41
2017-02-21,235.52,236.69,235.51,236.49,88946051.0,119.68,120.61,119.6,120.11,8703755.0,117.04,118.0,116.77,117.75,6166875.0,35.270122,35.367218,35.124478,35.1778808,23605038.0,100.93,101.6,100.91,101.37,1.21,2.2,2.03,11.57,91.73,54.02
2017-02-22,236.02,236.54,235.83,236.28,62115185.0,120.8,120.82,119.59,120.31,8101522.0,117.86,118.02,117.24,117.91,6057179.0,35.0128176,35.051656,34.6171514,34.6438528,23078810.0,101.4,101.72,101.17,101.22,1.2,2.21,2.04,11.74,89.91,53.61
2017-02-23,236.88,236.9,235.56,236.44,74615902.0,120.57,120.74,120.33,120.67,5330784.0,118.76,119.155,118.675,118.94,7523304.0,35.0322368,35.0904944,34.5710308,34.7894968,34780290.0,101.38,101.44,100.87,101.05,1.2,2.23,2.03,11.71,89.61,54.48
2017-02-24,235.46,236.7932,235.41,236.74,82381612.0,121.35,122.14,121.26,122.01,11335989.0,119.74,119.88,119.25,119.7,9808957.0,34.5370472,34.6681268,34.2894524,34.4642252,27995284.0,100.95,101.17,100.66,101.09,1.19,2.23,2.0,11.47,88.62,53.99
2017-02-27,236.64,237.31,236.35,237.11,56515440.0,121.81,121.9,121.225,121.29,11039831.0,119.73,120.4,119.12,119.12,9263499.0,34.4982088,34.9108668,34.4399512,34.760368,47372884.0,101.11,101.27,100.69,101.13,1.16,2.21,2.01,12.09,84.47,54.04
2017-02-28,236.67,236.95,236.015,236.47,96961938.0,121.5,122.075,121.32,121.74,8410508.0,119.71,119.84,118.82,119.23,8727832.0,34.6584172,34.8161982,34.5564664,34.6535624,28036894.0,101.21,101.4,100.78,101.12,1.14,2.19,2.02,12.92,84.58,54.0
2017-03-01,238.39,240.32,238.37,239.78,149158170.0,119.44,119.55,118.95,119.47,10717113.0,117.98,119.12,117.95,119.06,8679637.0,34.9739792,35.5080072,34.9497052,35.3477988,37995142.0,101.43,101.97,101.23,101.78,1.17,2.18,2.03,12.54,85.03,53.82
2017-03-02,239.56,239.57,238.21,238.27,70245978.0,119.01,119.21,118.615,119.04,8201247.0,117.76,118.34,117.225,117.58,10986262.0,35.173026,35.3477988,34.9982532,35.0128176,21540558.0,101.92,102.26,101.78,102.2,1.17,2.16,2.01,11.81,80.96,52.63
2017-03-03,238.17,238.61,237.73,238.42,81974300.0,119.23,119.35,118.5511,119.35,9515219.0,116.95,117.73,116.44,117.51,10665818.0,35.0710752,35.2021548,34.869601,34.9497052,22332976.0,102.13,102.17,101.34,101.54,1.17,2.16,2.04,10.96,82.14,53.33
2017-03-06,237.5,238.12,237.01,237.71,55391533.0,119.12,119.12,118.52,118.78,4489229.0,117.35,117.35,116.63,116.72,4883547.0,34.8914476,35.07593,34.7555132,35.027382,16749498.0,101.4,101.75,101.22,101.64,1.18,2.17,2.01,11.24,79.88,53.19
2017-03-07,237.36,237.77,236.76,237.0,65103737.0,118.48,118.68,118.25,118.42,7080088.0,116.13,116.25,115.615,115.78,6846277.0,35.1536068,35.1633164,34.6729816,34.7166748,22923502.0,101.68,101.91,101.53,101.81,1.2,2.15,2.03,11.45,79.16,52.68
2017-03-08,237.34,237.64,236.4,236.56,78168795.0,117.31,117.95,117.23,117.78,11336336.0,114.99,115.36,114.945,115.06,7620924.0,34.5758856,34.7797872,33.7991176,33.813682,51132472.0,101.79,102.19,101.71,102.07,1.21,2.15,2.01,11.86,78.52,49.83
2017-03-09,236.7,237.24,235.74,236.86,90683918.0,117.34,117.48,116.77,116.84,10575439.0,114.78,115.025,114.405,114.47,6410916.0,33.643764,34.056422,33.4447172,34.0370028,55541300.0,102.11,102.25,101.7,101.85,1.23,2.17,2.0,12.3,77.7,48.75
2017-03-10,237.97,238.02,236.59,237.69,81991652.0,117.14,117.32,116.68,117.25,9218505.0,114.45,114.73,114.13,114.72,7929500.0,34.2554688,34.299162,33.789408,33.9884548,34958532.0,101.99,102.0,101.17,101.25,1.22,2.18,2.01,11.66,79.8,48.05
2017-03-13,237.62,237.86,237.24,237.81,57256824.0,116.83,117.09,116.49,116.51,6993071.0,114.63,114.91,114.505,114.74,5807391.0,33.9544712,34.1583728,33.8767944,33.9933096,26157606.0,101.31,101.39,101.01,101.31,1.22,2.17,2.01,11.35,80.4,47.95
2017-03-14,237.18,237.24,236.19,236.9,59880778.0,116.77,117.35,116.71,117.07,9869230.0,114.54,115.01,114.025,114.12,5301810.0,33.7311504,33.7360052,33.3136376,33.6097804,52769522.0,101.4,101.79,101.34,101.7,1.2,2.18,1.99,12.3,78.01,47.24
2017-03-15,237.56,239.44,237.29,238.95,96081750.0,117.56,118.83,117.43,118.5,14600488.0,114.29,116.25,114.02,116.25,13524082.0,33.8962136,34.4350964,33.7311504,34.3574196,46410028.0,101.71,101.72,100.49,100.74,1.18,2.2,2.01,11.63,83.75,48.34
2017-03-16,239.11,239.2,238.1,238.48,78343951.0,117.99,118.15,117.63,117.9,8018165.0,117.27,117.29,116.69,116.73,9322018.0,34.4302416,34.4302416,34.0175836,34.1146796,32555090.0,100.56,100.75,100.21,100.36,1.18,2.21,2.02,11.21,83.25,48.3
2017-03-17,237.75,237.97,237.03,237.03,89002111.0,118.11,118.75,118.0301,118.64,7266766.0,117.04,117.27,116.91,116.99,4683039.0,34.0515672,34.1243892,33.886504,33.886504,28487818.0,100.24,100.47,100.14,100.3,1.17,2.22,2.01,11.28,82.55,48.34
2017-03-20,237.03,237.36,236.32,236.77,52536979.0,118.55,119.23,118.5,119.15,5497756.0,117.31,117.595,117.205,117.5645,4000202.0,33.7748436,33.910778,33.570942,33.86028808,24437330.0,100.36,100.45,100.02,100.41,1.17,2.23,2.0,11.34,83.57,47.79
2017-03-21,237.47,237.61,233.58,233.73,131809275.0,119.05,120.3,119.02,120.14,12540662.0,117.77,118.8,117.76,118.54,9567932.0,33.9981644,34.0224384,33.473846,33.6000708,33434370.0,100.37,100.47,99.66,99.813,1.16,2.23,1.98,12.47,84.73,47.02
2017-03-22,233.77,234.61,233.05,234.28,97569204.0,120.72,121.17,120.43,120.62,11661374.0,118.87,119.15,118.68,118.83,7287350.0,33.49812,33.7068764,33.3621856,33.5515228,24839224.0,99.693,99.928,99.547,99.677,1.13,2.23,1.97,12.81,85.1,47.29
2017-03-23,234.0,235.34,233.6,234.03,100410277.0,120.83,121.02,120.06,120.45,6746461.0,119.15,119.25,118.32,118.67,6201129.0,33.4544268,33.7020216,33.3816048,33.4155884,23600886.0,99.747,99.868,99.631,99.76,1.15,2.24,1.95,13.12,84.46,47.0
2017-03-24,234.38,235.04,232.96,233.86,112504853.0,120.53,121.1,120.4,120.88,5819630.0,118.5,119.21,118.39,118.86,6879634.0,33.4641364,33.5369584,33.2213964,33.2845088,20884952.0,99.771,100.0,99.527,99.627,1.14,2.22,1.98,12.96,83.99,47.3
2017-03-27,231.93,233.92,231.61,233.62,87454452.0,121.83,121.97,121.19,121.43,6878473.0,119.93,120.08,119.27,119.53,8519573.0,32.9689468,33.2213964,32.9446728,33.1291552,22982504.0,99.473,99.534,98.858,99.166,1.11,2.23,1.97,12.5,85.32,47.02
2017-03-28,233.27,235.81,233.14,235.32,93483915.0,121.79,121.82,120.4947,120.62,6811244.0,119.74,119.83,118.78,119.04,7112787.0,33.1777032,33.6826024,33.101579936,33.6000708,55845186.0,99.223,99.794,99.115,99.712,1.12,2.22,1.97,11.53,83.42,48.36
2017-03-29,234.99,235.81,234.725,235.54,61950354.0,120.94,121.3792,120.88,121.34,6291020.0,119.22,119.45,119.047,119.33,4911042.0,33.595216,34.1195344,33.5029748,34.0612768,37150400.0,99.704,100.13,99.666,99.998,1.13,2.23,1.98,11.42,84.11,49.47
2017-03-30,235.47,236.52,235.27,236.29,56737890.0,121.07,121.09,120.32,120.36,7042448.0,118.77,119.12,118.32,118.47,6894572.0,34.274888,34.3574196,33.9641808,34.0515672,31824646.0,99.962,100.6,99.925,100.41,1.14,2.23,1.96,11.54,83.27,50.3
2017-03-31,235.9,236.51,235.68,235.74,73733094.0,120.28,120.81,120.21,120.71,5144760.0,118.61,119.08,118.46,118.72,8520847.0,33.9399068,34.1486632,33.7796984,33.935052,39722398.0,100.49,100.65,100.25,100.35,1.13,2.24,1.97,12.37,83.77,50.54
2017-04-03,235.8,236.03,233.91,235.33,85546486.0,120.45,121.87,120.4,121.67,12996495.0,118.69,119.37,118.67,119.35,6105704.0,33.9884548,34.0127288,33.5369584,33.8767944,26266610.0,100.5,100.69,100.37,100.54,1.11,2.26,1.96,12.38,85.3,50.25
2017-04-04,235.0,235.58,234.555,235.48,56466195.0,121.37,121.59,120.95,121.01,6976660.0,119.59,119.77,119.38,119.62,4687301.0,33.9496164,34.1510906,33.6243448,34.1243892,25947934.0,100.49,100.73,100.42,100.54,1.11,2.26,1.96,11.79,86.28,50.99
2017-04-05,236.26,237.39,234.54,234.78,108800604.0,120.56,121.52,120.36,121.38,8555235.0,118.62,119.63,118.4,119.62,8105952.0,34.4108224,34.7069652,33.9666082,34.0175836,45467444.0,100.52,100.85,100.41,100.56,1.1,2.29,1.97,12.89,86.35,51.14
2017-04-06,234.94,236.04,234.425,235.44,69135757.0,121.24,121.41,120.52,121.2,6496995.0,119.22,119.42,118.975,119.18,4633470.0,34.153518,34.3865484,34.0612768,34.2894524,26249410.0,100.5,100.77,100.38,100.67,1.1,2.27,1.95,12.39,86.28,51.69
2017-04-07,235.15,236.0,234.64,235.2,74412311.0,121.84,122.25,120.69,120.71,10270017.0,120.3,120.67,119.14,119.46,12351114.0,34.3088716,34.4011128,34.106572084,34.1583728,25160596.0,100.73,101.26,100.52,101.18,1.09,2.24,1.94,12.87,86.12,52.25
2017-04-10,235.36,236.255,234.73,235.34,67615302.0,121.14,121.62,121.0001,121.27,5314493.0,119.04,119.69,118.85,119.46,4623673.0,34.34771,34.5710308,34.274888,34.4156772,21641882.0,101.18,101.34,100.94,101.02,1.08,2.24,1.93,14.05,86.67,53.06
2017-04-11,234.9,235.18,233.34,235.06,88045276.0,121.8,122.65,121.72,122.42,11297362.0,120.33,121.4,120.29,121.19,12455294.0,34.46908,34.4836444,34.0515672,34.420532,27782936.0,100.97,101.08,100.58,100.71,1.08,2.24,1.91,15.07,89.02,53.38
2017-04-12,234.74,234.96,233.77,234.03,81864436.0,122.51,123.185,122.29,123.09,11532463.0,121.38,122.22,121.14,122.02,9502540.0,34.4545156,34.6705542,34.1680824,34.274888,22907138.0,100.73,100.82,100.09,100.78,1.04,2.28,1.9,15.77,89.43,53.12
2017-04-13,233.64,234.49,232.51,232.51,92880394.0,123.45,123.74,122.91,123.47,8396661.0,122.54,122.65,122.03,122.6,9892641.0,34.2457592,34.2700332,33.570942,33.6486188,35311918.0,100.16,100.6,100.01,100.56,1.03,2.28,1.92,15.96,89.4,53.19
2017-04-14,233.64,234.49,232.51,232.51,92880394.0,123.45,123.74,122.91,123.47,8396661.0,122.54,122.65,122.03,122.6,9892641.0,34.2457592,34.2700332,33.570942,33.6486188,35311918.0,100.58,100.61,100.36,100.56,1.03,2.28,1.92,15.96,89.4,53.19
2017-04-17,233.11,234.57,232.88,234.57,68405367.0,123.46,123.55,122.86,123.09,8015015.0,122.55,123.07,121.99,122.24,8469580.0,33.6389092,33.75566714,33.5563776,33.7214408,16024382.0,100.49,100.47,100.0,100.29,1.05,2.29,1.88,14.66,89.36,52.62
2017-04-18,233.72,234.49,233.08,233.87,83225821.0,123.86,124.98,123.55,124.7,11529704.0,122.43,123.0292,121.73,122.82,10903701.0,33.570942,33.7942628,33.3354842,33.4058788,29500564.0,100.34,100.4,99.465,99.499,1.0,2.29,1.85,14.42,89.16,52.46
2017-04-19,234.52,234.95,233.18,233.44,68699868.0,124.1,124.169,123.7,124.02,7343991.0,122.25,122.26,121.28,121.73,8472702.0,33.4884104,33.551474252,32.8281576,32.915544,36250808.0,99.507,99.893,99.507,99.738,1.02,2.29,1.85,14.93,86.3,50.49
2017-04-20,234.15,235.845,233.78,235.34,92572186.0,123.73,123.92,123.135,123.54,7932918.0,121.82,122.17,121.5,121.96,11787330.0,33.01264,33.3184924,32.9786564,33.0757524,32470842.0,99.783,99.85,99.374,99.778,1.03,2.28,1.85,14.15,86.77,50.26
2017-04-21,235.25,235.31,234.13,234.59,110389847.0,123.82,124.24,123.49,123.54,9798520.0,122.14,122.61,121.73,122.31,15608031.0,32.9349632,33.0757524,32.745626,32.9106892,28232116.0,99.834,100.03,99.653,99.977,1.04,2.29,1.84,14.63,86.84,49.64
2017-04-24,237.18,237.41,234.5628,237.17,119209877.0,122.55,123.16,122.46,122.93,8066371.0,120.77,121.51,120.6601,121.48,11053559.0,33.1534292,33.2408156,33.0029304,33.1048812,26701356.0,98.97,99.326,98.908,99.092,1.03,2.28,1.87,10.84,85.44,48.9
2017-04-25,237.91,238.95,237.81,238.55,76698265.0,122.21,122.46,121.38,121.45,8122253.0,120.53,120.87,120.05,120.25,10344784.0,33.1874128,33.4641364,33.085462,33.3864596,31181928.0,99.052,99.215,98.695,98.785,1.06,2.26,1.91,10.76,82.38,49.22
2017-04-26,238.51,239.53,238.35,238.4,84702455.0,121.52,122.14,121.43,122.12,5766213.0,120.21,120.96,119.87,120.84,9758844.0,33.231106,33.7262956,33.2165416,33.2747992,37475156.0,98.847,99.332,98.728,99.045,1.04,2.27,1.9,10.85,83.31,49.22
2017-04-27,238.77,238.95,237.98,238.6,57410326.0,121.75,122.35,121.58,122.08,4978328.0,120.42,120.5975,119.97,120.39,8266954.0,33.0174948,33.0514784,32.5829902,32.9106892,41095442.0,98.953,99.331,98.814,99.076,1.05,2.28,1.91,10.36,81.08,48.96
2017-04-28,238.9,238.93,237.93,238.08,63532845.0,121.6,122.435,121.55,122.35,8166295.0,120.34,120.77,120.27,120.77,9134246.0,33.1922676,33.2505252,32.8839878,32.9349632,28851928.0,99.174,99.248,98.716,99.05,1.01,2.28,1.92,10.82,83.1,49.31
2017-05-01,238.68,239.17,238.195,238.68,66882521.0,121.69,122.14,120.71,121.08,8795929.0,120.21,120.75,119.35,119.67,9331809.0,32.9252536,33.0150674,32.7699,32.842722,18838852.0,98.931,99.208,98.886,99.077,1.05,2.29,1.92,10.11,80.77,48.83
2017-05-02,238.84,238.98,238.3,238.77,57375732.0,120.97,121.78,120.94,121.7,6727813.0,119.3,119.65,119.24,119.65,4900784.0,32.9106892,33.0174948,32.5417244,32.6776588,32871284.0,99.069,99.224,98.917,98.976,1.02,2.3,1.88,10.59,81.26,47.65
2017-05-03,238.29,238.8775,237.7,238.48,73137731.0,122.22,122.39,121.55,121.78,8932912.0,119.18,119.34,117.92,117.98,10811052.0,32.6048368,32.9252536,32.5125956,32.7699,33869562.0,98.92,99.394,98.893,99.209,1.03,2.23,1.87,10.68,80.57,47.79
2017-05-04,238.83,238.9225,237.78,238.76,61462732.0,121.01,121.22,120.665,121.18,9707211.0,116.81,117.28,116.63,116.79,12406931.0,32.5417244,32.5805628,31.9591484,32.1679048,67889076.0,99.348,99.462,98.709,98.797,1.04,2.25,1.86,10.46,78.26,45.55
2017-05-05,239.19,239.72,238.68,239.7,62001269.0,121.38,121.47,120.89,121.29,5605412.0,116.86,117.07,116.68,117.01,7127199.0,32.187324,32.7310616,32.1703322,32.6776588,37487506.0,98.771,98.975,98.543,98.648,1.04,2.24,1.86,10.57,80.28,46.23
2017-05-08,239.75,239.92,239.17,239.66,48385730.0,121.11,121.14,120.53,120.63,8057780.0,117.03,117.14,116.68,116.75,5438375.0,32.672804,32.9689468,32.6436752,32.9106892,37897464.0,98.787,99.189,98.599,99.06,1.06,2.23,1.86,9.77,80.56,46.46
2017-05-09,239.96,240.19,239.04,239.44,51363200.0,120.38,120.63,120.14,120.62,5536746.0,116.18,116.24,115.56,116.05,6801280.0,32.9786564,32.9786564,32.539297,32.6388204,21439428.0,99.137,99.688,99.079,99.658,1.05,2.22,1.86,9.96,80.2,45.84
2017-05-10,239.39,239.87,239.15,239.87,54293799.0,120.91,121.06,120.16,120.48,6517131.0,116.42,116.4999,115.86,116.04,4290459.0,32.8281576,33.2262512,32.7990288,33.0708976,36518340.0,99.476,99.724,99.365,99.669,1.06,2.22,1.85,10.21,81.51,47.28
2017-05-11,239.35,239.57,238.13,239.38,62358346.0,120.0,120.57,119.91,120.48,7479834.0,116.21,116.845,116.185,116.5,6274368.0,33.1874128,33.2456704,32.9543824,33.0029304,23937358.0,99.66,99.888,99.486,99.623,1.04,2.24,1.88,10.6,83.84,47.81
2017-05-12,239.09,239.4273,238.67,238.98,53912730.0,121.01,121.49,120.98,121.39,7464184.0,117.07,117.16,116.73,116.83,5434477.0,32.9786564,33.0417688,32.794174,32.89127,21417208.0,99.632,99.696,99.164,99.252,1.04,2.25,1.84,10.4,84.97,47.83
2017-05-15,239.47,240.44,239.45,240.3,61918937.0,121.06,121.21,120.75,121.06,5173188.0,117.52,117.54,116.99,117.14,5019589.0,33.3816048,33.4350076,33.0417688,33.1485744,26413734.0,99.154,99.262,98.787,98.911,1.03,2.25,1.82,10.42,85.16,48.86
2017-05-16,240.64,240.67,239.63,240.08,51241791.0,121.11,121.89,121.105,121.51,6722728.0,117.45,117.91,117.4,117.65,4942822.0,33.303928,33.303928,32.866996,32.9835112,23386780.0,98.878,98.891,98.08,98.105,1.04,2.24,1.82,10.65,85.78,48.64
2017-05-17,238.1,238.64,235.75,235.82,172174107.0,122.63,123.54,122.385,123.28,11236435.0,119.36,120.02,119.27,119.79,13936876.0,32.7893192,33.07065486,32.6436752,32.6582396,31213502.0,98.091,98.129,97.333,97.575,0.96,2.26,1.78,15.59,86.54,49.04
2017-05-18,235.73,237.75,235.43,236.77,107047656.0,123.75,123.94,123.19,123.42,8350484.0,119.77,119.84,118.56,118.81,10341141.0,32.5125956,32.8111658,32.3912256,32.64853,28229900.0,97.435,98.073,97.371,97.879,0.96,2.26,1.8,14.66,84.25,49.36
2017-05-19,237.33,239.08,237.27,238.31,115011373.0,123.36,123.775,123.01,123.71,11277436.0,119.39,119.545,118.88,119.4,6787254.0,32.8087384,33.1194456,32.7310616,33.0514784,31249010.0,97.85,97.852,97.08,97.142,0.95,2.26,1.82,12.04,85.16,50.32
2017-05-22,238.9,239.71,238.82,239.52,61010602.0,123.41,123.56,123.26,123.37,4063071.0,119.63,120.14,119.58,119.9,5132485.0,33.2262512,33.2456704,32.8621412,32.9786564,20678490.0,97.215,97.441,96.797,96.984,0.96,2.24,1.82,10.93,86.16,50.81
2017-05-23,239.95,240.24,239.51,240.05,48341683.0,123.51,123.62,122.48,122.54,7901311.0,120.13,120.19,118.9841,119.14,8305434.0,33.0660428,33.1000264,32.883647964,33.0563332,18173662.0,96.948,97.419,96.802,97.351,0.98,2.22,1.83,10.72,83.85,51.12
2017-05-24,240.32,240.73,239.93,240.61,49181099.0,122.8,123.26,122.54,123.23,7468346.0,119.07,119.7425,118.915,119.61,7064911.0,33.0174948,33.1194456,32.7310616,32.8815604,27183070.0,97.341,97.465,97.025,97.238,0.97,2.25,1.81,10.02,84.86,50.99
2017-05-25,241.2,242.08,240.96,241.76,64071661.0,123.02,123.28,122.76,123.27,6464812.0,119.52,119.695,119.29,119.48,4105092.0,32.7990288,33.1243004,32.1679048,32.28442,46658496.0,97.073,97.284,96.88,97.248,0.95,2.24,1.8,9.99,84.07,48.57
2017-05-26,241.54,241.9,241.45,241.71,46629905.0,123.55,123.74,123.25,123.48,2963919.0,120.49,120.79,120.33,120.54,6791648.0,32.28442,32.3669516,32.1290664,32.3378228,26398288.0,97.23,97.548,97.036,97.442,0.95,2.24,1.81,9.81,84.65,49.58
2017-05-29,241.54,241.9,241.45,241.71,46629905.0,123.55,123.74,123.25,123.48,2963919.0,120.49,120.79,120.33,120.54,6791648.0,32.28442,32.3669516,32.1290664,32.3378228,26398288.0,97.432,97.614,97.326,97.442,0.95,2.24,1.81,9.81,84.65,49.58
2017-05-30,241.34,241.79,241.16,241.5,35201897.0,124.03,124.14,123.74,124.09,4819358.0,120.24,120.33,119.95,120.14,4507493.0,32.1679048,32.1679048,31.8911812,31.9057456,29058214.0,97.634,97.776,97.223,97.28,0.93,2.25,1.81,10.38,83.45,49.63
2017-05-31,241.84,241.88,240.64,241.44,91796016.0,124.05,124.645,124.03,124.4,8000164.0,120.31,121.23,120.26,120.62,10360724.0,31.653296,31.8669072,31.6023206,31.7698112,32186056.0,97.429,97.495,96.858,96.922,0.93,2.23,1.81,10.41,83.39,48.29
2017-06-01,241.97,243.38,241.64,243.36,68962024.0,123.7,124.19,123.66,124.15,9037271.0,120.17,120.74,120.06,120.72,8702543.0,31.7843756,32.0853732,31.6824248,31.968858,35967346.0,96.986,97.319,96.903,97.198,0.93,2.24,1.81,9.89,83.05,48.32
2017-06-02,243.42,244.35,243.08,244.17,88666128.0,125.22,125.7675,125.05,125.62,13245037.0,121.31,121.71,121.19,121.61,7268054.0,31.823214,31.8329236,31.4639588,31.5998932,33085096.0,97.188,97.31,96.654,96.715,0.87,2.24,1.79,9.75,83.22,47.68
2017-06-05,243.97,244.3,243.76,243.99,44698825.0,124.9,125.16,124.78,124.84,6775466.0,121.91,121.94,121.58,121.73,3979162.0,31.5027972,31.774666,31.4930876,31.6581508,25104932.0,96.732,96.968,96.697,96.799,0.86,2.24,1.79,10.07,83.12,47.4
2017-06-06,243.34,243.98,243.12,243.21,50375430.0,125.69,125.87,125.4,125.52,12841474.0,123.09,123.31,122.77,123.1,10798527.0,31.6387316,32.0853732,31.5659096,32.0319704,29670564.0,96.793,96.799,96.517,96.636,0.84,2.25,1.77,10.45,87.39,48.13
2017-06-07,243.6,243.92,242.83,243.66,54144311.0,125.24,125.52,124.79,124.92,12852353.0,122.79,123.16,122.015,122.45,9039175.0,31.9008908,32.0562444,31.362008,31.580474,45884268.0,96.544,96.982,96.511,96.748,0.86,2.23,1.78,10.39,86.59,45.8
2017-06-08,243.77,244.33,243.17,243.78,65950691.0,124.88,124.88,124.3,124.59,8758621.0,122.07,122.08,120.95,121.65,8169807.0,31.4299752,31.7212632,31.4202656,31.4882328,39138682.0,96.705,97.229,96.594,96.918,0.86,2.23,1.78,10.16,85.67,45.68
2017-06-09,244.09,245.01,241.95,243.41,132256362.0,124.08,124.64,123.98,124.4,5130548.0,120.46,120.91,120.4,120.54,7054664.0,31.5610548,32.3523872,31.5562,32.2455816,46368400.0,97.176,97.5,97.145,97.274,0.86,2.21,1.78,10.7,84.37,45.82
2017-06-12,243.13,243.42,242.38,243.36,86108102.0,124.21,124.99,124.139,124.36,4335780.0,120.33,120.685,120.265,120.36,4927375.0,32.5320148,32.796067372,32.4033626,32.4737572,45848772.0,97.218,97.323,97.043,97.138,0.86,2.22,1.75,11.46,83.42,46.1
2017-06-13,243.98,244.61,243.5799,244.55,60066953.0,124.01,124.52,123.99,124.38,4742571.0,119.95,120.71,119.92,120.48,3786628.0,32.5708532,32.7601904,32.4154996,32.7164972,31615710.0,97.172,97.283,96.949,96.975,0.83,2.21,1.75,10.42,84.29,46.41
2017-06-14,244.86,244.87,243.29,244.24,78602311.0,125.92,126.71,125.73,126.3,20212287.0,121.51,121.88,119.57,119.82,21124841.0,32.6291108,32.6291108,31.8766168,32.1242116,60560444.0,97.005,97.125,96.323,96.939,0.8,2.19,1.71,10.64,81.17,44.79
2017-06-15,242.68,243.91,242.36,243.77,66464888.0,126.09,126.33,125.83,126.1,5863708.0,119.22,119.5,119.1275,119.32,6796668.0,31.9785676,32.138776,31.7406824,31.8814716,38517788.0,96.926,97.557,96.841,97.433,0.81,2.18,1.67,10.9,79.84,44.47
2017-06-16,242.77,242.83,241.6337,242.64,84553097.0,126.08,126.44,126.01,126.35,6672543.0,119.35,119.5,119.24,119.34,6435674.0,31.8523428,32.2018884,31.6484412,32.187324,49242026.0,97.476,97.56,97.097,97.164,0.84,2.19,1.67,10.38,79.71,44.73
2017-06-19,243.59,244.73,243.48,244.66,65123802.0,126.32,126.475,126.03,126.17,5641338.0,118.74,118.84,118.33,118.43,6786973.0,32.114502,32.1824692,31.9008908,31.9834224,31356762.0,97.104,97.575,97.045,97.548,0.83,2.17,1.67,10.37,79.67,44.24
2017-06-20,244.25,244.26,242.99,243.01,56906368.0,126.79,127.4,126.79,127.3,8405680.0,118.42,118.46,118.07,118.18,4617387.0,31.6144576,31.6630056,31.2212188,31.5756192,32126850.0,97.535,97.871,97.432,97.76,0.8,2.16,1.66,10.86,79.05,43.34
